"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",89.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",89.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",89.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",89.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",90.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",89.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",87.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",86.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",86.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",87.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",89,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",89.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",90.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",91.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",91.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",92,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",93.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",94,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",94,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",94.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",94.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",94.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",95.5,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",96.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",96.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",97.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",98,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",98.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",99.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",100.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",100,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",99.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",100.1,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",100.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",100.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",100.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",101.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",101.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",102.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",104,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",104.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",105,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",105.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",106.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",107.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",107.8,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",107.9,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",109,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",109.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",109.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",107.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",95.4,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",104,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",106.3,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",107.6,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",106.7,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",108.2,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",109.9,,
